timestamp,camera_id,location,latitude,longitude,cars,motorcycles,buses,trucks,total_vehicles,avg_speed_kmh,incident_flag,incident_count,confidence,congestion_index,active_tracks,flow_rate_veh_hr
2026-03-26T00:51:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,19,5,1,1,26,42.2,False,0,0.845,0.2079,26,1588.3
2026-03-26T00:52:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,17,5,2,2,26,41.1,False,0,0.86,0.2029,26,1625.7
2026-03-26T00:53:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,3,1,2,20,41.4,False,0,0.95,0.1576,20,1147.6
2026-03-26T00:54:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,11,3,1,1,16,44.2,False,0,0.832,0.1278,16,999.5
2026-03-26T00:55:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,16,3,1,2,22,39.2,False,0,0.926,0.1789,22,1378.3
2026-03-26T00:56:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,21,4,2,1,28,43.3,False,0,0.85,0.238,28,1759.2
2026-03-26T00:57:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,17,4,2,1,24,43.2,False,0,0.84,0.1971,24,1501.6
2026-03-26T00:58:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,12,5,2,1,20,44.1,False,0,0.883,0.1725,20,1211.4
2026-03-26T00:59:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,18,4,2,1,25,42.1,False,0,0.825,0.2098,25,1501.0
2026-03-26T01:00:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,3,2,2,22,36.0,False,0,0.818,0.1721,22,1302.1
2026-03-26T01:01:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,21,5,1,2,29,39.1,False,0,0.791,0.2544,29,1666.8
2026-03-26T01:02:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,17,5,2,2,26,41.5,False,0,0.932,0.2206,26,1575.3
2026-03-26T01:03:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,4,1,1,21,42.2,False,0,0.906,0.1821,21,1261.9
2026-03-26T01:04:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,16,4,2,1,23,45.5,False,0,0.834,0.1882,23,1249.0
2026-03-26T01:05:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,4,1,1,21,46.0,False,0,0.864,0.1801,21,1228.8
2026-03-26T01:06:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,18,4,1,1,24,42.7,False,0,0.83,0.1534,24,1400.9
2026-03-26T01:07:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,4,2,1,22,45.1,False,0,0.896,0.1938,22,1237.7
2026-03-26T01:08:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,11,6,2,1,20,43.1,False,0,0.882,0.1998,20,1147.5
2026-03-26T01:09:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,10,5,1,1,17,50.5,False,0,0.85,0.1572,17,1039.4
2026-03-26T01:10:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,5,2,2,23,46.8,False,0,0.786,0.1794,23,1376.2
2026-03-26T01:11:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,4,2,1,22,40.6,False,0,0.912,0.1846,22,1364.3
2026-03-26T01:12:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,6,2,2,25,36.2,False,0,0.893,0.227,25,1562.4
2026-03-26T01:13:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,16,5,2,2,25,42.2,False,0,0.942,0.1952,25,1502.2
2026-03-26T01:14:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,17,5,1,1,24,50.2,False,0,0.883,0.199,24,1445.7
2026-03-26T01:15:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,16,4,1,2,23,44.9,False,0,0.836,0.187,23,1355.9
2026-03-26T01:16:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,13,5,2,1,21,38.8,False,0,0.806,0.1457,21,1277.7
2026-03-26T01:17:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,16,4,1,2,23,45.4,False,0,0.845,0.1968,23,1331.6
2026-03-26T01:18:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,5,2,1,23,42.9,False,0,0.785,0.1589,23,1380.6
2026-03-26T01:19:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,12,4,2,1,19,45.9,False,0,0.875,0.1633,19,1114.8
2026-03-26T01:20:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,16,4,1,2,23,42.1,False,0,0.843,0.2241,23,1386.1
2026-03-26T01:21:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,4,2,1,22,38.6,False,0,0.917,0.1553,22,1306.0
2026-03-26T01:22:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,18,5,2,1,26,40.8,False,0,0.803,0.1841,26,1544.6
2026-03-26T01:23:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,4,1,1,21,49.9,False,0,0.896,0.1514,21,1224.3
2026-03-26T01:24:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,19,4,1,2,26,39.6,False,0,0.864,0.2107,26,1573.0
2026-03-26T01:25:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,3,2,2,21,40.9,False,0,0.786,0.1178,21,1291.8
2026-03-26T01:26:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,18,5,1,2,26,41.7,False,0,0.947,0.2124,26,1603.3
2026-03-26T01:27:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,5,2,2,23,43.8,False,0,0.906,0.1896,23,1350.9
2026-03-26T01:28:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,7,2,2,26,39.9,False,0,0.904,0.2423,26,1560.4
2026-03-26T01:29:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,4,1,1,21,44.2,False,0,0.845,0.1282,21,1298.4
2026-03-26T01:30:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,18,4,2,2,26,39.0,False,0,0.888,0.2226,26,1482.2
2026-03-26T01:31:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,5,1,1,21,44.7,False,0,0.851,0.2152,21,1251.5
2026-03-26T01:32:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,5,2,2,24,38.5,False,0,0.795,0.2017,24,1461.2
2026-03-26T01:33:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,19,5,2,1,27,36.3,False,0,0.914,0.242,27,1508.2
2026-03-26T01:34:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,13,5,2,2,22,42.4,False,0,0.785,0.1593,22,1302.1
2026-03-26T01:35:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,10,5,2,2,19,43.9,False,0,0.917,0.1799,19,1097.1
2026-03-26T01:36:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,5,2,1,22,44.4,False,0,0.854,0.1941,22,1346.6
2026-03-26T01:37:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,16,4,1,1,22,43.5,False,0,0.851,0.1651,22,1390.1
2026-03-26T01:38:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,17,6,2,2,27,41.6,False,0,0.844,0.2059,27,1584.9
2026-03-26T01:39:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,17,5,1,1,24,44.2,False,0,0.938,0.185,24,1491.2
2026-03-26T01:40:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,3,2,1,20,43.2,False,0,0.897,0.1745,20,1219.2
2026-03-26T01:41:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,4,1,1,21,44.2,False,0,0.916,0.1929,21,1282.9
2026-03-26T01:42:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,3,1,1,20,43.4,False,0,0.889,0.1664,20,1146.4
2026-03-26T01:43:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,6,2,1,24,36.5,False,0,0.934,0.1997,24,1389.1
2026-03-26T01:44:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,16,5,1,1,23,38.7,False,0,0.795,0.1788,23,1342.1
2026-03-26T01:45:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,16,5,1,1,23,44.5,False,0,0.932,0.2235,23,1349.1
2026-03-26T01:46:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,12,5,1,1,19,41.4,False,0,0.831,0.1725,19,1178.6
2026-03-26T01:47:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,17,5,2,2,26,45.5,False,0,0.881,0.2545,26,1590.1
2026-03-26T01:48:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,18,5,2,2,27,48.4,False,0,0.936,0.2205,27,1603.1
2026-03-26T01:49:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,18,5,1,1,25,36.7,False,0,0.832,0.208,25,1507.2
2026-03-26T01:50:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,20,6,1,1,28,41.2,False,0,0.817,0.2546,28,1796.4
2026-03-26T01:51:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,12,6,2,1,21,41.0,False,0,0.85,0.1703,21,1219.3
2026-03-26T01:52:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,17,5,1,2,25,39.1,False,0,0.906,0.2335,25,1502.9
2026-03-26T01:53:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,6,2,2,24,45.1,False,0,0.872,0.2088,24,1356.0
2026-03-26T01:54:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,3,2,2,21,41.8,False,0,0.922,0.1915,21,1183.4
2026-03-26T01:55:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,18,4,2,1,25,44.3,False,0,0.816,0.2103,25,1486.9
2026-03-26T01:56:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,16,3,1,1,21,39.9,False,0,0.875,0.1993,21,1302.4
2026-03-26T01:57:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,10,4,2,1,17,42.0,False,0,0.848,0.1479,17,1018.4
2026-03-26T01:58:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,17,4,1,2,24,42.1,False,0,0.86,0.2365,24,1489.3
2026-03-26T01:59:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,6,2,1,24,39.6,False,0,0.895,0.2116,24,1487.2
2026-03-26T02:00:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,13,5,2,2,22,39.4,False,0,0.944,0.2038,22,1353.8
2026-03-26T02:01:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,4,2,2,23,39.3,False,0,0.805,0.1717,23,1391.4
2026-03-26T02:02:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,12,5,2,2,21,40.9,False,0,0.836,0.199,21,1274.3
2026-03-26T02:03:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,5,2,2,24,45.8,False,0,0.805,0.2179,24,1422.3
2026-03-26T02:04:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,4,1,1,20,43.4,False,0,0.903,0.1679,20,1183.6
2026-03-26T02:05:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,11,5,1,1,18,42.6,False,0,0.817,0.1475,18,1023.5
2026-03-26T02:06:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,12,4,1,2,19,42.6,False,0,0.847,0.1856,19,1197.4
2026-03-26T02:07:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,13,4,1,2,20,37.9,False,0,0.816,0.178,20,1201.9
2026-03-26T02:08:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,3,1,2,20,49.1,False,0,0.841,0.1714,20,1186.6
2026-03-26T02:09:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,12,4,1,1,18,41.6,False,0,0.911,0.126,18,1110.1
2026-03-26T02:10:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,6,2,2,25,43.9,False,0,0.867,0.2113,25,1427.0
2026-03-26T02:11:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,5,1,2,22,41.6,False,0,0.824,0.1948,22,1374.8
2026-03-26T02:12:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,20,6,1,1,28,38.9,False,0,0.863,0.228,28,1581.2
2026-03-26T02:13:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,18,5,2,2,27,44.3,False,0,0.842,0.2124,27,1537.4
2026-03-26T02:14:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,4,1,1,20,39.3,False,0,0.943,0.163,20,1182.9
2026-03-26T02:15:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,18,5,2,2,27,40.3,False,0,0.79,0.1948,27,1624.9
2026-03-26T02:16:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,17,4,2,1,24,40.5,False,0,0.834,0.1985,24,1405.4
2026-03-26T02:17:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,5,2,2,24,45.3,False,0,0.86,0.2406,24,1446.0
2026-03-26T02:18:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,4,1,2,22,46.0,False,0,0.838,0.1732,22,1338.0
2026-03-26T02:19:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,12,4,1,2,19,35.4,False,0,0.946,0.1907,19,1136.1
2026-03-26T02:20:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,16,4,2,1,23,38.2,False,0,0.891,0.185,23,1438.4
2026-03-26T02:21:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,4,1,2,22,35.3,False,0,0.93,0.2104,22,1320.3
2026-03-26T02:22:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,5,2,2,23,43.3,False,0,0.937,0.2009,23,1344.2
2026-03-26T02:23:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,4,2,1,21,43.0,False,0,0.847,0.1836,21,1254.3
2026-03-26T02:24:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,5,1,2,23,40.4,False,0,0.841,0.1603,23,1444.4
2026-03-26T02:25:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,11,4,2,1,18,47.2,False,0,0.78,0.1661,18,1079.6
2026-03-26T02:26:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,12,4,2,1,19,41.3,True,1,0.886,0.1491,19,1182.6
2026-03-26T02:27:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,19,6,1,2,28,42.4,False,0,0.813,0.2354,28,1679.0
2026-03-26T02:28:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,16,5,2,1,24,41.4,False,0,0.843,0.1694,24,1383.1
2026-03-26T02:29:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,16,4,1,1,22,40.7,False,0,0.892,0.2155,22,1286.1
2026-03-26T02:30:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,19,3,2,0,24,37.0,False,0,0.85,0.1962,24,1395.6
2026-03-26T02:31:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,16,3,2,1,22,45.6,False,0,0.822,0.1927,22,1418.6
2026-03-26T02:32:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,17,3,1,1,22,49.1,False,0,0.918,0.1734,22,1405.6
2026-03-26T02:33:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,4,1,2,21,43.6,False,0,0.897,0.1768,21,1213.0
2026-03-26T02:34:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,13,4,2,2,21,40.4,False,0,0.884,0.1966,21,1227.0
2026-03-26T02:35:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,16,5,1,2,24,39.5,False,0,0.919,0.1756,24,1420.5
2026-03-26T02:36:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,18,4,1,1,24,43.2,False,0,0.802,0.1836,24,1471.2
2026-03-26T02:37:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,4,1,2,21,45.5,False,0,0.87,0.2007,21,1329.2
2026-03-26T02:38:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,4,1,2,22,44.0,False,0,0.87,0.1796,22,1381.5
2026-03-26T02:39:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,16,5,1,1,23,43.0,False,0,0.799,0.1827,23,1333.8
2026-03-26T02:40:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,18,5,2,1,26,44.5,False,0,0.792,0.2183,26,1533.0
2026-03-26T02:41:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,12,5,1,2,20,51.1,False,0,0.806,0.1921,20,1252.0
2026-03-26T02:42:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,5,1,2,23,41.1,False,0,0.874,0.1901,23,1389.2
2026-03-26T02:43:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,11,4,1,1,17,43.6,False,0,0.881,0.1289,17,1061.3
2026-03-26T02:44:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,5,1,2,22,41.6,False,0,0.925,0.2173,22,1384.4
2026-03-26T02:45:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,15,3,1,1,20,43.9,False,0,0.863,0.1792,20,1195.0
2026-03-26T02:46:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,17,5,2,1,25,37.1,False,0,0.884,0.26,25,1541.7
2026-03-26T02:47:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,13,4,1,1,19,38.5,False,0,0.938,0.1464,19,1176.4
2026-03-26T02:48:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,16,5,2,2,25,41.1,False,0,0.841,0.2083,25,1485.1
2026-03-26T02:49:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,6,2,1,23,45.0,False,0,0.903,0.2222,23,1411.3
2026-03-26T02:50:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,13,5,1,2,21,41.3,False,0,0.803,0.1842,21,1263.6
2026-03-26T02:51:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,20,5,2,2,29,33.6,False,0,0.897,0.2281,29,1681.8
2026-03-26T02:52:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,18,4,2,2,26,42.6,False,0,0.88,0.1935,26,1584.7
2026-03-26T02:53:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,14,6,1,1,22,42.5,False,0,0.861,0.1499,22,1297.3
2026-03-26T02:54:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,13,6,2,1,22,44.6,False,0,0.83,0.1896,22,1307.9
2026-03-26T02:55:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,16,6,1,2,25,42.2,False,0,0.795,0.1965,25,1573.6
2026-03-26T02:56:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,12,5,1,2,20,43.7,False,0,0.872,0.1926,20,1201.8
2026-03-26T02:57:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,17,4,1,1,23,44.9,False,0,0.784,0.2029,23,1328.2
2026-03-26T02:58:00+00:00,cam_009,Salt Lake Sector V,22.5646,88.4318,11,5,2,1,19,40.5,False,0,0.915,0.124,19,1141.8
